target_num,target_is_prime,target_str,target_factor_list,pred_str,beam_idx,log_prob,n_target_factors,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred
57419,False,>1000011x1101011001.,"[67, 857]",>11x100101011000001,1,-2.906226873397827,2,"[3, 19137]",2,57411.0,False,False,1.0,0.5
57422,False,>10x111000000100111.,"[2, 28711]",>10x111000000100111,0,-1.5401920080184937,2,"[2, 28711]",2,57422.0,True,True,2.0,1.0
57422,False,>10x111000000100111.,"[2, 28711]",>10x11x10010101100101,1,-3.100874185562134,2,"[2, 3, 9573]",3,57438.0,False,False,2.0,0.6666666666666666
57429,False,>11x11x11x11x1011000101.,"[3, 3, 3, 3, 709]",>1110000001010101,0,-1.5715824365615845,5,[57429],1,57429.0,True,False,0.0,0.0
57429,False,>11x11x11x11x1011000101.,"[3, 3, 3, 3, 709]",>11x100101011000111,1,-2.9207916259765625,5,"[3, 19143]",2,57429.0,True,False,1.0,0.5
57430,False,>10x101x1011001101111.,"[2, 5, 5743]",>10x111000000101011,0,-1.5388520956039429,3,"[2, 28715]",2,57430.0,True,False,1.0,0.5
57430,False,>10x101x1011001101111.,"[2, 5, 5743]",>10x11x10010101100001,1,-2.7443466186523438,3,"[2, 3, 9569]",3,57414.0,False,False,2.0,0.6666666666666666
57431,False,>1011x10111x11100011.,"[11, 23, 227]",>1110000001010111,0,-1.5679842233657837,3,[57431],1,57431.0,True,False,0.0,0.0
57431,False,>1011x10111x11100011.,"[11, 23, 227]",>11x100101011000101,1,-2.9400196075439453,3,"[3, 19141]",2,57423.0,False,False,2.0,1.0
57433,False,>1001111x1011010111.,"[79, 727]",>1110000001011001,0,-1.5741263628005981,2,[57433],1,57433.0,True,False,0.0,0.0
57433,False,>1001111x1011010111.,"[79, 727]",>11x100101011001011,1,-2.905165195465088,2,"[3, 19147]",2,57441.0,False,False,1.0,0.5
57438,False,>10x11x11x110001110111.,"[2, 3, 3, 3191]",>10x111000000101111,0,-1.5259647369384766,4,"[2, 28719]",2,57438.0,True,False,1.0,0.5
57438,False,>10x11x11x110001110111.,"[2, 3, 3, 3191]",>10x11x10010101100101,1,-2.7160322666168213,4,"[2, 3, 9573]",3,57438.0,True,False,2.0,0.6666666666666666
57442,False,>10x111x1011x101110101.,"[2, 7, 11, 373]",>10x111000000110001,0,-1.5613244771957397,4,"[2, 28721]",2,57442.0,True,False,1.0,0.5
57442,False,>10x111x1011x101110101.,"[2, 7, 11, 373]",>10x11x10010101100011,1,-3.0978946685791016,4,"[2, 3, 9571]",3,57426.0,False,False,2.0,0.6666666666666666
57444,False,>10x10x11x1001010110011.,"[2, 2, 3, 4787]",>10x10x11100000011001,0,-1.4824494123458862,4,"[2, 2, 14361]",3,57444.0,True,False,2.0,0.6666666666666666
57444,False,>10x10x11x1001010110011.,"[2, 2, 3, 4787]",>10x10x11x1001010110011,1,-2.7121639251708984,4,"[2, 2, 3, 4787]",4,57444.0,True,True,4.0,1.0
57448,False,>10x10x10x101011x10100111.,"[2, 2, 2, 43, 167]",>10x10x10x1110000001101,0,-1.3913823366165161,5,"[2, 2, 2, 7181]",4,57448.0,True,False,3.0,0.75
57448,False,>10x10x10x101011x10100111.,"[2, 2, 2, 43, 167]",>10x10x10x11x100101011011,1,-2.6662261486053467,5,"[2, 2, 2, 3, 2395]",5,57480.0,False,False,4.0,0.8
57451,False,>1001001x1100010011.,"[73, 787]",>1110000001101011,0,-1.57366943359375,2,[57451],1,57451.0,True,False,0.0,0.0
57451,False,>1001001x1100010011.,"[73, 787]",>11x100101011001001,1,-2.989659547805786,2,"[3, 19145]",2,57435.0,False,False,1.0,0.5
57454,False,>10x10111x10011100001.,"[2, 23, 1249]",>10x111000000110111,0,-1.5325273275375366,3,"[2, 28727]",2,57454.0,True,False,1.0,0.5
57454,False,>10x10111x10011100001.,"[2, 23, 1249]",>10x11x10010101100101,1,-2.7511773109436035,3,"[2, 3, 9573]",3,57438.0,False,False,2.0,0.6666666666666666
57455,False,>101x10110011100011.,"[5, 11491]",>1110000001101111,0,-1.563914179801941,2,[57455],1,57455.0,True,False,0.0,0.0
57455,False,>101x10110011100011.,"[5, 11491]",>11x100101011001101,1,-2.982100486755371,2,"[3, 19149]",2,57447.0,False,False,1.0,0.5
57456,False,>10x10x10x10x11x11x11x111x10011.,"[2, 2, 2, 2, 3, 3, 3, 7, 19]",>10x10x10x10x111000000111,0,-1.3277713060379028,9,"[2, 2, 2, 2, 3591]",5,57456.0,True,False,4.0,0.8
57456,False,>10x10x10x10x11x11x11x111x10011.,"[2, 2, 2, 2, 3, 3, 3, 7, 19]",>10x10x10x10x11x10010101101,1,-2.433309316635132,9,"[2, 2, 2, 2, 3, 1197]",6,57456.0,True,False,5.0,0.8333333333333334
57460,False,>10x10x101x1101x1101x10001.,"[2, 2, 5, 13, 13, 17]",>10x10x11100000011101,0,-1.4612247943878174,6,"[2, 2, 14365]",3,57460.0,True,False,2.0,0.6666666666666666
57460,False,>10x10x101x1101x1101x10001.,"[2, 2, 5, 13, 13, 17]",>10x10x11x1001010110111,1,-2.692026376724243,6,"[2, 2, 3, 4791]",4,57492.0,False,False,3.0,0.75
57469,False,>1100101x1000111001.,"[101, 569]",>1110000001111101,0,-1.550392746925354,2,[57469],1,57469.0,True,False,0.0,0.0
57469,False,>1100101x1000111001.,"[101, 569]",>11x100101011010111,1,-2.985473155975342,2,"[3, 19159]",2,57477.0,False,False,1.0,0.5
57470,False,>10x101x111x1100110101.,"[2, 5, 7, 821]",>10x111000000111111,0,-1.5174973011016846,4,"[2, 28735]",2,57470.0,True,False,1.0,0.5
57470,False,>10x101x111x1100110101.,"[2, 5, 7, 821]",>10x11x10010101101101,1,-3.063556432723999,4,"[2, 3, 9581]",3,57486.0,False,False,2.0,0.6666666666666666
57471,False,>11x100101011010101.,"[3, 19157]",>1110000001111111,0,-1.5452122688293457,2,[57471],1,57471.0,True,False,0.0,0.0
57471,False,>11x100101011010101.,"[3, 19157]",>11x100101011010101,1,-2.9640729427337646,2,"[3, 19157]",2,57471.0,True,True,2.0,1.0
57472,False,>10x10x10x10x10x10x10x111000001.,"[2, 2, 2, 2, 2, 2, 2, 449]",>10x10x10x10x10x10x10x111000001,0,-1.0747967958450317,8,"[2, 2, 2, 2, 2, 2, 2, 449]",8,57472.0,True,True,8.0,1.0
57472,False,>10x10x10x10x10x10x10x111000001.,"[2, 2, 2, 2, 2, 2, 2, 449]",>10x10x10x10x10x10x10x11x10010111,1,-2.4996070861816406,8,"[2, 2, 2, 2, 2, 2, 2, 3, 151]",9,57984.0,False,False,9.0,1.0
57477,False,>11x111x111x10001x10111.,"[3, 7, 7, 17, 23]",>1110000010000101,0,-1.5798362493515015,5,[57477],1,57477.0,True,False,0.0,0.0
57477,False,>11x111x111x10001x10111.,"[3, 7, 7, 17, 23]",>11x11x11x11x11x11x11x11111,1,-10.240924835205078,5,"[3, 3, 3, 3, 3, 3, 3, 31]",8,67797.0,False,False,8.0,1.0
57503,True,>1110000010011111.,[57503],>1110000010011111,0,-1.560462236404419,1,[57503],1,57503.0,True,True,1.0,1.0
57503,True,>1110000010011111.,[57503],>11x100101011011101,1,-2.9076271057128906,1,"[3, 19165]",2,57495.0,False,False,1.0,0.5
57505,False,>101x111x11111x110101.,"[5, 7, 31, 53]",>1110000010100001,0,-1.5892854928970337,4,[57505],1,57505.0,True,False,0.0,0.0
57505,False,>101x111x11111x110101.,"[5, 7, 31, 53]",>11x11x11x11x11x11x11x11111,1,-10.171612739562988,4,"[3, 3, 3, 3, 3, 3, 3, 31]",8,67797.0,False,False,8.0,1.0
57512,False,>10x10x10x111x1101x1001111.,"[2, 2, 2, 7, 13, 79]",>10x10x10x1110000010101,0,-1.3832498788833618,6,"[2, 2, 2, 7189]",4,57512.0,True,False,3.0,0.75
57512,False,>10x10x10x111x1101x1001111.,"[2, 2, 2, 7, 13, 79]",>10x10x10x11x100101011111,1,-2.552001714706421,6,"[2, 2, 2, 3, 2399]",5,57576.0,False,False,5.0,1.0
57519,False,>11x11x111x1011x1010011.,"[3, 3, 7, 11, 83]",>1110000010101111,0,-1.560808539390564,5,[57519],1,57519.0,True,False,0.0,0.0
57519,False,>11x11x111x1011x1010011.,"[3, 3, 7, 11, 83]",>11x100101011100101,1,-2.904897928237915,5,"[3, 19173]",2,57519.0,True,False,1.0,0.5
57524,False,>10x10x1001001x11000101.,"[2, 2, 73, 197]",>10x10x11100000101101,0,-1.4594465494155884,4,"[2, 2, 14381]",3,57524.0,True,False,2.0,0.6666666666666666
57524,False,>10x10x1001001x11000101.,"[2, 2, 73, 197]",>10x10x11x1001010111011,1,-2.988497734069824,4,"[2, 2, 3, 4795]",4,57540.0,False,False,3.0,0.75
57526,False,>10x111x111x1001001011.,"[2, 7, 7, 587]",>10x111000001011011,0,-1.5325554609298706,4,"[2, 28763]",2,57526.0,True,False,1.0,0.5
57526,False,>10x111x111x1001001011.,"[2, 7, 7, 587]",>10x11x10010101110001,1,-2.7420365810394287,4,"[2, 3, 9585]",3,57510.0,False,False,2.0,0.6666666666666666
57529,True,>1110000010111001.,[57529],>1110000010111001,0,-1.5715534687042236,1,[57529],1,57529.0,True,True,1.0,1.0
57529,True,>1110000010111001.,[57529],>11x100101011101011,1,-2.904489517211914,1,"[3, 19179]",2,57537.0,False,False,1.0,0.5
57530,False,>10x101x1011x1000001011.,"[2, 5, 11, 523]",>10x111000001011101,0,-1.5277091264724731,4,"[2, 28765]",2,57530.0,True,False,1.0,0.5
57530,False,>10x101x1011x1000001011.,"[2, 5, 11, 523]",>10x11x10010101110111,1,-2.736201763153076,4,"[2, 3, 9591]",3,57546.0,False,False,2.0,0.6666666666666666
57535,False,>101x100101x100110111.,"[5, 37, 311]",>1110000010111111,0,-1.5475759506225586,3,[57535],1,57535.0,True,False,0.0,0.0
57535,False,>101x100101x100110111.,"[5, 37, 311]",>11x100101011101101,1,-3.316944122314453,3,"[3, 19181]",2,57543.0,False,False,2.0,1.0
57544,False,>10x10x10x1110000011001.,"[2, 2, 2, 7193]",>10x10x10x1110000011001,0,-1.4012455940246582,4,"[2, 2, 2, 7193]",4,57544.0,True,True,4.0,1.0
57544,False,>10x10x10x1110000011001.,"[2, 2, 2, 7193]",>10x10x10x11x100101011111,1,-2.721977710723877,4,"[2, 2, 2, 3, 2399]",5,57576.0,False,False,5.0,1.0
57549,False,>11x100101011101111.,"[3, 19183]",>1110000011001101,0,-1.5759613513946533,2,[57549],1,57549.0,True,False,0.0,0.0
57549,False,>11x100101011101111.,"[3, 19183]",>11x100101011101111,1,-2.8734054565429688,2,"[3, 19183]",2,57549.0,True,True,2.0,1.0
57550,False,>10x101x101x10001111111.,"[2, 5, 5, 1151]",>10x111000001100111,0,-1.5384913682937622,4,"[2, 28775]",2,57550.0,True,False,1.0,0.5
57550,False,>10x101x101x10001111111.,"[2, 5, 5, 1151]",>10x11x10010101110101,1,-2.730196475982666,4,"[2, 3, 9589]",3,57534.0,False,False,2.0,0.6666666666666666
57561,False,>11x111x101010110101.,"[3, 7, 2741]",>1110000011011001,0,-1.5765633583068848,3,[57561],1,57561.0,True,False,0.0,0.0
57561,False,>11x111x101010110101.,"[3, 7, 2741]",>11x100101011110011,1,-2.864025115966797,3,"[3, 19187]",2,57561.0,True,False,1.0,0.5
57567,False,>11x11111x1001101011.,"[3, 31, 619]",>1110000011011111,0,-1.5550402402877808,3,[57567],1,57567.0,True,False,0.0,0.0
57567,False,>11x11111x1001101011.,"[3, 31, 619]",>11x100101011110101,1,-2.883537769317627,3,"[3, 19189]",2,57567.0,True,False,1.0,0.5
57571,True,>1110000011100011.,[57571],>1110000011100011,0,-1.594347357749939,1,[57571],1,57571.0,True,True,1.0,1.0
57571,True,>1110000011100011.,[57571],>11x100101011110001,1,-3.509399175643921,1,"[3, 19185]",2,57555.0,False,False,1.0,0.5
57574,False,>10x1011x101000111001.,"[2, 11, 2617]",>10x111000001110011,0,-1.5500308275222778,3,"[2, 28787]",2,57574.0,True,False,1.0,0.5
57574,False,>10x1011x101000111001.,"[2, 11, 2617]",>10x11x10010101111001,1,-2.7079131603240967,3,"[2, 3, 9593]",3,57558.0,False,False,2.0,0.6666666666666666
57575,False,>101x101x111x111x101111.,"[5, 5, 7, 7, 47]",>1110000011100111,0,-1.5833276510238647,5,[57575],1,57575.0,True,False,0.0,0.0
57575,False,>101x101x111x111x101111.,"[5, 5, 7, 7, 47]",>11x100101011110101,1,-2.8979010581970215,5,"[3, 19189]",2,57567.0,False,False,1.0,0.5
57580,False,>10x10x101x101100111111.,"[2, 2, 5, 2879]",>10x10x11100000111011,0,-1.469246745109558,4,"[2, 2, 14395]",3,57580.0,True,False,2.0,0.6666666666666666
57580,False,>10x10x101x101100111111.,"[2, 2, 5, 2879]",>10x10x11x1001010111101,1,-2.9947824478149414,4,"[2, 2, 3, 4797]",4,57564.0,False,False,3.0,0.75
57584,False,>10x10x10x10x111011x111101.,"[2, 2, 2, 2, 59, 61]",>10x10x10x10x111000001111,0,-1.3148928880691528,6,"[2, 2, 2, 2, 3599]",5,57584.0,True,False,4.0,0.8
57584,False,>10x10x10x10x111011x111101.,"[2, 2, 2, 2, 59, 61]",>10x10x10x10x11x10010101101,1,-2.43587064743042,6,"[2, 2, 2, 2, 3, 1197]",6,57456.0,False,False,5.0,0.8333333333333334
57585,False,>11x101x1011x101011101.,"[3, 5, 11, 349]",>1110000011110001,0,-1.5945123434066772,4,[57585],1,57585.0,True,False,0.0,0.0
57585,False,>11x101x1011x101011101.,"[3, 5, 11, 349]",>11x100101011111011,1,-2.856438636779785,4,"[3, 19195]",2,57585.0,True,False,1.0,0.5
57588,False,>10x10x11x1001010111111.,"[2, 2, 3, 4799]",>10x10x11100000111101,0,-1.4505960941314697,4,"[2, 2, 14397]",3,57588.0,True,False,2.0,0.6666666666666666
57588,False,>10x10x11x1001010111111.,"[2, 2, 3, 4799]",>10x10x11x1001010111111,1,-2.616898536682129,4,"[2, 2, 3, 4799]",4,57588.0,True,True,4.0,1.0
57598,False,>10x11111x1110100001.,"[2, 31, 929]",>10x111000001111111,0,-1.5100542306900024,3,"[2, 28799]",2,57598.0,True,False,1.0,0.5
57598,False,>10x11111x1110100001.,"[2, 31, 929]",>10x11x10010101111101,1,-2.6787469387054443,3,"[2, 3, 9597]",3,57582.0,False,False,2.0,0.6666666666666666
57601,True,>1110000100000001.,[57601],>1110000100000001,0,-1.5849218368530273,1,[57601],1,57601.0,True,True,1.0,1.0
57601,True,>1110000100000001.,[57601],>11x11x11x11x11x11x11x11111,1,-10.180304527282715,1,"[3, 3, 3, 3, 3, 3, 3, 31]",8,67797.0,False,False,8.0,1.0
57605,False,>101x101001x100011001.,"[5, 41, 281]",>1110000100000101,0,-1.580969214439392,3,[57605],1,57605.0,True,False,0.0,0.0
57605,False,>101x101001x100011001.,"[5, 41, 281]",>11x11x11x11x11x11x11x11111,1,-10.274273872375488,3,"[3, 3, 3, 3, 3, 3, 3, 31]",8,67797.0,False,False,8.0,1.0
57607,False,>1011x1010001110101.,"[11, 5237]",>1110000100000111,0,-1.578731656074524,2,[57607],1,57607.0,True,False,0.0,0.0
57607,False,>1011x1010001110101.,"[11, 5237]",>11x100101100000001,1,-3.446967840194702,2,"[3, 19201]",2,57603.0,False,False,1.0,0.5
57621,False,>11x100101100000111.,"[3, 19207]",>1110000100010101,0,-1.5822962522506714,2,[57621],1,57621.0,True,False,0.0,0.0
57621,False,>11x100101100000111.,"[3, 19207]",>11x100101100000111,1,-2.9274704456329346,2,"[3, 19207]",2,57621.0,True,True,2.0,1.0
57637,True,>1110000100100101.,[57637],>1110000100100101,0,-1.5842150449752808,1,[57637],1,57637.0,True,True,1.0,1.0
57637,True,>1110000100100101.,[57637],>11x100101100001111,1,-2.9514589309692383,1,"[3, 19215]",2,57645.0,False,False,1.0,0.5
57639,False,>11x100101100001101.,"[3, 19213]",>1110000100100111,0,-1.5814008712768555,2,[57639],1,57639.0,True,False,0.0,0.0
57639,False,>11x100101100001101.,"[3, 19213]",>11x100101100001101,1,-2.9208946228027344,2,"[3, 19213]",2,57639.0,True,True,2.0,1.0
57659,False,>111x10000000101101.,"[7, 8237]",>1110000100111011,0,-1.568948745727539,2,[57659],1,57659.0,True,False,0.0,0.0
57659,False,>111x10000000101101.,"[7, 8237]",>11x100101100010001,1,-2.886662721633911,2,"[3, 19217]",2,57651.0,False,False,1.0,0.5
57663,False,>11x11x101011x10010101.,"[3, 3, 43, 149]",>1110000100111111,0,-1.5589261054992676,4,[57663],1,57663.0,True,False,0.0,0.0
57663,False,>11x11x101011x10010101.,"[3, 3, 43, 149]",>11x100101100010101,1,-2.9255764484405518,4,"[3, 19221]",2,57663.0,True,False,1.0,0.5
57681,False,>11x11x1101x10001x11101.,"[3, 3, 13, 17, 29]",>1110000101010001,0,-1.5906556844711304,5,[57681],1,57681.0,True,False,0.0,0.0
57681,False,>11x11x1101x10001x11101.,"[3, 3, 13, 17, 29]",>11x100101100011011,1,-2.9831652641296387,5,"[3, 19227]",2,57681.0,True,False,1.0,0.5
57686,False,>10x111000010101011.,"[2, 28843]",>10x111000010101011,0,-1.5326176881790161,2,"[2, 28843]",2,57686.0,True,True,2.0,1.0
57686,False,>10x111000010101011.,"[2, 28843]",>10x11x10010110001001,1,-3.0664241313934326,2,"[2, 3, 9609]",3,57654.0,False,False,2.0,0.6666666666666666
57687,False,>11x111x101001x1000011.,"[3, 7, 41, 67]",>1110000101010111,0,-1.5701175928115845,4,[57687],1,57687.0,True,False,0.0,0.0
57687,False,>11x111x101001x1000011.,"[3, 7, 41, 67]",>11x100101100011101,1,-2.986396074295044,4,"[3, 19229]",2,57687.0,True,False,1.0,0.5
57700,False,>10x10x101x101x1001000001.,"[2, 2, 5, 5, 577]",>10x10x11100001011001,0,-1.4735807180404663,5,"[2, 2, 14425]",3,57700.0,True,False,2.0,0.6666666666666666
57700,False,>10x10x101x101x1001000001.,"[2, 2, 5, 5, 577]",>10x10x11x1001011001011,1,-2.7525341510772705,5,"[2, 2, 3, 4811]",4,57732.0,False,False,3.0,0.75
57701,False,>111x10000000110011.,"[7, 8243]",>1110000101100101,0,-1.585208773612976,2,[57701],1,57701.0,True,False,0.0,0.0
57701,False,>111x10000000110011.,"[7, 8243]",>11x100101100100111,1,-2.9537742137908936,2,"[3, 19239]",2,57717.0,False,False,1.0,0.5
57708,False,>10x10x11x11x111x11100101.,"[2, 2, 3, 3, 7, 229]",>10x10x11100001011011,0,-1.4675427675247192,6,"[2, 2, 14427]",3,57708.0,True,False,2.0,0.6666666666666666
57708,False,>10x10x11x11x111x11100101.,"[2, 2, 3, 3, 7, 229]",>10x10x11x1001011001001,1,-2.749661684036255,6,"[2, 2, 3, 4809]",4,57708.0,True,False,3.0,0.75
57710,False,>10x101x11101x11000111.,"[2, 5, 29, 199]",>10x111000010110111,0,-1.530396819114685,4,"[2, 28855]",2,57710.0,True,False,1.0,0.5
57710,False,>10x101x11101x11000111.,"[2, 5, 29, 199]",>10x11x10010110010101,1,-2.9920430183410645,4,"[2, 3, 9621]",3,57726.0,False,False,2.0,0.6666666666666666
57711,False,>11x100101100100101.,"[3, 19237]",>1110000101101111,0,-1.5679831504821777,2,[57711],1,57711.0,True,False,0.0,0.0
57711,False,>11x100101100100101.,"[3, 19237]",>11x100101100100101,1,-2.944153308868408,2,"[3, 19237]",2,57711.0,True,True,2.0,1.0
57712,False,>10x10x10x10x111000010111.,"[2, 2, 2, 2, 3607]",>10x10x10x10x111000010111,0,-1.3143123388290405,5,"[2, 2, 2, 2, 3607]",5,57712.0,True,True,5.0,1.0
57712,False,>10x10x10x10x111000010111.,"[2, 2, 2, 2, 3607]",>10x10x10x10x11x10010110001,1,-2.9888625144958496,5,"[2, 2, 2, 2, 3, 1201]",6,57648.0,False,False,6.0,1.0
57715,False,>101x111x10001x1100001.,"[5, 7, 17, 97]",>1110000101110011,0,-1.586142897605896,4,[57715],1,57715.0,True,False,0.0,0.0
57715,False,>101x111x10001x1100001.,"[5, 7, 17, 97]",>11x100101100100001,1,-3.018359422683716,4,"[3, 19233]",2,57699.0,False,False,1.0,0.5
57722,False,>10x111x111x10011x11111.,"[2, 7, 7, 19, 31]",>10x111000010111101,0,-1.524883508682251,5,"[2, 28861]",2,57722.0,True,False,1.0,0.5
57722,False,>10x111x111x10011x11111.,"[2, 7, 7, 19, 31]",>10x11x10010110010111,1,-2.9022107124328613,5,"[2, 3, 9623]",3,57738.0,False,False,3.0,1.0
57724,False,>10x10x11100001011111.,"[2, 2, 14431]",>10x10x11100001011111,0,-1.4560784101486206,3,"[2, 2, 14431]",3,57724.0,True,True,3.0,1.0
57724,False,>10x10x11100001011111.,"[2, 2, 14431]",>10x10x11x1001011001001,1,-3.3576552867889404,3,"[2, 2, 3, 4809]",4,57708.0,False,False,3.0,0.75
57727,True,>1110000101111111.,[57727],>1110000101111111,0,-1.5462074279785156,1,[57727],1,57727.0,True,True,1.0,1.0
57727,True,>1110000101111111.,[57727],>11x100101100101001,1,-3.099203586578369,1,"[3, 19241]",2,57723.0,False,False,1.0,0.5
57732,False,>10x10x11x10001x100011011.,"[2, 2, 3, 17, 283]",>10x10x11100001100001,0,-1.4823706150054932,5,"[2, 2, 14433]",3,57732.0,True,False,2.0,0.6666666666666666
57732,False,>10x10x11x10001x100011011.,"[2, 2, 3, 17, 283]",>10x10x11x1001011001011,1,-2.8702030181884766,5,"[2, 2, 3, 4811]",4,57732.0,True,False,3.0,0.75
57741,False,>11x10011x1111110101.,"[3, 19, 1013]",>1110000110001101,0,-1.589046835899353,3,[57741],1,57741.0,True,False,0.0,0.0
57741,False,>11x10011x1111110101.,"[3, 19, 1013]",>11x100101100101111,1,-2.9566729068756104,3,"[3, 19247]",2,57741.0,True,False,1.0,0.5
57742,False,>10x111000011000111.,"[2, 28871]",>10x111000011000111,0,-1.543412685394287,2,"[2, 28871]",2,57742.0,True,True,2.0,1.0
57742,False,>10x111000011000111.,"[2, 28871]",>10x11x10010110010101,1,-2.8793885707855225,2,"[2, 3, 9621]",3,57726.0,False,False,2.0,0.6666666666666666
57745,False,>101x10110100011101.,"[5, 11549]",>1110000110010001,0,-1.605717658996582,2,[57745],1,57745.0,True,False,0.0,0.0
57745,False,>101x10110100011101.,"[5, 11549]",>11x100101100110011,1,-2.963667154312134,2,"[3, 19251]",2,57753.0,False,False,1.0,0.5
57746,False,>10x1101x100010101101.,"[2, 13, 2221]",>10x111000011001001,0,-1.5631306171417236,3,"[2, 28873]",2,57746.0,True,False,1.0,0.5
57746,False,>10x1101x100010101101.,"[2, 13, 2221]",>10x11x10010110011011,1,-2.913900375366211,3,"[2, 3, 9627]",3,57762.0,False,False,2.0,0.6666666666666666
57752,False,>10x10x10x1110000110011.,"[2, 2, 2, 7219]",>10x10x10x1110000110011,0,-1.4023641347885132,4,"[2, 2, 2, 7219]",4,57752.0,True,True,4.0,1.0
57752,False,>10x10x10x1110000110011.,"[2, 2, 2, 7219]",>10x10x10x11x100101100101,1,-2.919079065322876,4,"[2, 2, 2, 3, 2405]",5,57720.0,False,False,4.0,0.8
57753,False,>11x11x11x11x10111x11111.,"[3, 3, 3, 3, 23, 31]",>1110000110011001,0,-1.5934245586395264,6,[57753],1,57753.0,True,False,0.0,0.0
57753,False,>11x11x11x11x10111x11111.,"[3, 3, 3, 3, 23, 31]",>11x100101100110011,1,-2.9713215827941895,6,"[3, 19251]",2,57753.0,True,False,1.0,0.5
57761,False,>1011x111011x1011001.,"[11, 59, 89]",>1110000110100001,0,-1.6004701852798462,3,[57761],1,57761.0,True,False,0.0,0.0
57761,False,>1011x111011x1011001.,"[11, 59, 89]",>11x100101100110011,1,-3.0853590965270996,3,"[3, 19251]",2,57753.0,False,False,1.0,0.5
57762,False,>10x11x11x110010001001.,"[2, 3, 3, 3209]",>10x111000011010001,0,-1.5599831342697144,4,"[2, 28881]",2,57762.0,True,False,1.0,0.5
57762,False,>10x11x11x110010001001.,"[2, 3, 3, 3209]",>10x11x10010110011011,1,-2.8708229064941406,4,"[2, 3, 9627]",3,57762.0,True,False,2.0,0.6666666666666666
57764,False,>10x10x111x100000001111.,"[2, 2, 7, 2063]",>10x10x11100001101001,0,-1.4799145460128784,4,"[2, 2, 14441]",3,57764.0,True,False,2.0,0.6666666666666666
57764,False,>10x10x111x100000001111.,"[2, 2, 7, 2063]",>10x10x11x1001011001111,1,-3.3592402935028076,4,"[2, 2, 3, 4815]",4,57780.0,False,False,3.0,0.75
57767,False,>111101x1110110011.,"[61, 947]",>1110000110100111,0,-1.5875771045684814,2,[57767],1,57767.0,True,False,0.0,0.0
57767,False,>111101x1110110011.,"[61, 947]",>11x100101100110101,1,-2.944871664047241,2,"[3, 19253]",2,57759.0,False,False,1.0,0.5
57772,False,>10x10x1011x1101x1100101.,"[2, 2, 11, 13, 101]",>10x10x11100001101011,0,-1.4738587141036987,5,"[2, 2, 14443]",3,57772.0,True,False,2.0,0.6666666666666666
57772,False,>10x10x1011x1101x1100101.,"[2, 2, 11, 13, 101]",>10x10x11x1001011001001,1,-3.288083791732788,5,"[2, 2, 3, 4809]",4,57708.0,False,False,3.0,0.75
57786,False,>10x11x10010110011111.,"[2, 3, 9631]",>10x111000011011101,0,-1.533778190612793,3,"[2, 28893]",2,57786.0,True,False,1.0,0.5
57786,False,>10x11x10010110011111.,"[2, 3, 9631]",>10x11x10010110011111,1,-2.8747878074645996,3,"[2, 3, 9631]",3,57786.0,True,True,3.0,1.0
57787,True,>1110000110111011.,[57787],>1110000110111011,0,-1.5708624124526978,1,[57787],1,57787.0,True,True,1.0,1.0
57787,True,>1110000110111011.,[57787],>11x100101100111001,1,-3.3322951793670654,1,"[3, 19257]",2,57771.0,False,False,1.0,0.5
